tile_name,zone,imagery_path,mask_path
19_373981_215043,Sector 7-8,data/raw/imagery/19_373981_215043.png,data/processed/masks/19_373981_215043.png
19_373979_215032,Sector 7-8,data/raw/imagery/19_373979_215032.png,data/processed/masks/19_373979_215032.png
19_373958_215070,Sector 22,data/raw/imagery/19_373958_215070.png,data/processed/masks/19_373958_215070.png
19_373962_215059,Sector 22,data/raw/imagery/19_373962_215059.png,data/processed/masks/19_373962_215059.png
19_373981_215045,Sector 7-8,data/raw/imagery/19_373981_215045.png,data/processed/masks/19_373981_215045.png
19_373959_215033,Sector 7-8,data/raw/imagery/19_373959_215033.png,data/processed/masks/19_373959_215033.png
19_373968_215071,Sector 22,data/raw/imagery/19_373968_215071.png,data/processed/masks/19_373968_215071.png
19_373968_215036,Sector 7-8,data/raw/imagery/19_373968_215036.png,data/processed/masks/19_373968_215036.png
19_373982_215041,Sector 7-8,data/raw/imagery/19_373982_215041.png,data/processed/masks/19_373982_215041.png
19_373960_215080,Sector 22,data/raw/imagery/19_373960_215080.png,data/processed/masks/19_373960_215080.png
19_373955_215071,Sector 22,data/raw/imagery/19_373955_215071.png,data/processed/masks/19_373955_215071.png
19_373977_215060,Sector 22,data/raw/imagery/19_373977_215060.png,data/processed/masks/19_373977_215060.png
19_373954_215063,Sector 22,data/raw/imagery/19_373954_215063.png,data/processed/masks/19_373954_215063.png
19_373960_215069,Sector 22,data/raw/imagery/19_373960_215069.png,data/processed/masks/19_373960_215069.png
19_373959_215060,Sector 22,data/raw/imagery/19_373959_215060.png,data/processed/masks/19_373959_215060.png
19_373973_215080,Sector 22,data/raw/imagery/19_373973_215080.png,data/processed/masks/19_373973_215080.png
19_373951_215084,Sector 22,data/raw/imagery/19_373951_215084.png,data/processed/masks/19_373951_215084.png
19_373870_215145,General,data/raw/imagery/19_373870_215145.png,data/processed/masks/19_373870_215145.png
19_373981_215041,Sector 7-8,data/raw/imagery/19_373981_215041.png,data/processed/masks/19_373981_215041.png
19_373972_215069,Sector 22,data/raw/imagery/19_373972_215069.png,data/processed/masks/19_373972_215069.png
19_373958_215030,Sector 7-8,data/raw/imagery/19_373958_215030.png,data/processed/masks/19_373958_215030.png
19_373971_215083,Sector 22,data/raw/imagery/19_373971_215083.png,data/processed/masks/19_373971_215083.png
19_373965_215028,Sector 7-8,data/raw/imagery/19_373965_215028.png,data/processed/masks/19_373965_215028.png
19_373925_215097,General,data/raw/imagery/19_373925_215097.png,data/processed/masks/19_373925_215097.png
19_373955_215079,Sector 22,data/raw/imagery/19_373955_215079.png,data/processed/masks/19_373955_215079.png
19_373977_215063,Sector 22,data/raw/imagery/19_373977_215063.png,data/processed/masks/19_373977_215063.png
19_373986_215033,Sector 7-8,data/raw/imagery/19_373986_215033.png,data/processed/masks/19_373986_215033.png
19_373956_215064,Sector 22,data/raw/imagery/19_373956_215064.png,data/processed/masks/19_373956_215064.png
19_373976_215064,Sector 22,data/raw/imagery/19_373976_215064.png,data/processed/masks/19_373976_215064.png
19_373967_215069,Sector 22,data/raw/imagery/19_373967_215069.png,data/processed/masks/19_373967_215069.png
19_373958_215072,Sector 22,data/raw/imagery/19_373958_215072.png,data/processed/masks/19_373958_215072.png
19_373984_215049,Sector 7-8,data/raw/imagery/19_373984_215049.png,data/processed/masks/19_373984_215049.png
19_373897_215063,General,data/raw/imagery/19_373897_215063.png,data/processed/masks/19_373897_215063.png
19_373968_215072,Sector 22,data/raw/imagery/19_373968_215072.png,data/processed/masks/19_373968_215072.png
19_373982_215033,Sector 7-8,data/raw/imagery/19_373982_215033.png,data/processed/masks/19_373982_215033.png
19_373966_215077,Sector 22,data/raw/imagery/19_373966_215077.png,data/processed/masks/19_373966_215077.png
19_373975_215030,Sector 7-8,data/raw/imagery/19_373975_215030.png,data/processed/masks/19_373975_215030.png
19_373974_215080,Sector 22,data/raw/imagery/19_373974_215080.png,data/processed/masks/19_373974_215080.png
19_373963_215072,Sector 22,data/raw/imagery/19_373963_215072.png,data/processed/masks/19_373963_215072.png
19_373977_215037,Sector 7-8,data/raw/imagery/19_373977_215037.png,data/processed/masks/19_373977_215037.png
19_373967_215063,Sector 22,data/raw/imagery/19_373967_215063.png,data/processed/masks/19_373967_215063.png
19_373968_215075,Sector 22,data/raw/imagery/19_373968_215075.png,data/processed/masks/19_373968_215075.png
19_373952_215073,Sector 22,data/raw/imagery/19_373952_215073.png,data/processed/masks/19_373952_215073.png
19_373960_215082,Sector 22,data/raw/imagery/19_373960_215082.png,data/processed/masks/19_373960_215082.png
19_373959_215043,Sector 7-8,data/raw/imagery/19_373959_215043.png,data/processed/masks/19_373959_215043.png
19_373967_215033,Sector 7-8,data/raw/imagery/19_373967_215033.png,data/processed/masks/19_373967_215033.png
19_373969_215041,Sector 7-8,data/raw/imagery/19_373969_215041.png,data/processed/masks/19_373969_215041.png
19_374062_215200,General,data/raw/imagery/19_374062_215200.png,data/processed/masks/19_374062_215200.png
19_373968_215065,Sector 22,data/raw/imagery/19_373968_215065.png,data/processed/masks/19_373968_215065.png
19_373959_215084,Sector 22,data/raw/imagery/19_373959_215084.png,data/processed/masks/19_373959_215084.png
19_373958_215079,Sector 22,data/raw/imagery/19_373958_215079.png,data/processed/masks/19_373958_215079.png
19_373959_215077,Sector 22,data/raw/imagery/19_373959_215077.png,data/processed/masks/19_373959_215077.png
19_373948_215059,Sector 22,data/raw/imagery/19_373948_215059.png,data/processed/masks/19_373948_215059.png
19_373985_215052,Sector 7-8,data/raw/imagery/19_373985_215052.png,data/processed/masks/19_373985_215052.png
19_373976_215076,Sector 22,data/raw/imagery/19_373976_215076.png,data/processed/masks/19_373976_215076.png
19_373962_215040,Sector 7-8,data/raw/imagery/19_373962_215040.png,data/processed/masks/19_373962_215040.png
19_373970_215084,Sector 22,data/raw/imagery/19_373970_215084.png,data/processed/masks/19_373970_215084.png
19_373979_215029,Sector 7-8,data/raw/imagery/19_373979_215029.png,data/processed/masks/19_373979_215029.png
19_373965_215067,Sector 22,data/raw/imagery/19_373965_215067.png,data/processed/masks/19_373965_215067.png
19_373949_215073,Sector 22,data/raw/imagery/19_373949_215073.png,data/processed/masks/19_373949_215073.png
19_373959_215082,Sector 22,data/raw/imagery/19_373959_215082.png,data/processed/masks/19_373959_215082.png
19_373965_215034,Sector 7-8,data/raw/imagery/19_373965_215034.png,data/processed/masks/19_373965_215034.png
19_373965_215039,Sector 7-8,data/raw/imagery/19_373965_215039.png,data/processed/masks/19_373965_215039.png
19_374094_215121,General,data/raw/imagery/19_374094_215121.png,data/processed/masks/19_374094_215121.png
19_373948_215074,Sector 22,data/raw/imagery/19_373948_215074.png,data/processed/masks/19_373948_215074.png
19_373971_215067,Sector 22,data/raw/imagery/19_373971_215067.png,data/processed/masks/19_373971_215067.png
19_373976_215045,Sector 7-8,data/raw/imagery/19_373976_215045.png,data/processed/masks/19_373976_215045.png
19_374001_215051,General,data/raw/imagery/19_374001_215051.png,data/processed/masks/19_374001_215051.png
19_373969_215031,Sector 7-8,data/raw/imagery/19_373969_215031.png,data/processed/masks/19_373969_215031.png
19_373962_215038,Sector 7-8,data/raw/imagery/19_373962_215038.png,data/processed/masks/19_373962_215038.png
19_373977_215042,Sector 7-8,data/raw/imagery/19_373977_215042.png,data/processed/masks/19_373977_215042.png
19_373977_215033,Sector 7-8,data/raw/imagery/19_373977_215033.png,data/processed/masks/19_373977_215033.png
19_373977_215031,Sector 7-8,data/raw/imagery/19_373977_215031.png,data/processed/masks/19_373977_215031.png
19_373860_215048,General,data/raw/imagery/19_373860_215048.png,data/processed/masks/19_373860_215048.png
19_373959_215061,Sector 22,data/raw/imagery/19_373959_215061.png,data/processed/masks/19_373959_215061.png
19_373974_215039,Sector 7-8,data/raw/imagery/19_373974_215039.png,data/processed/masks/19_373974_215039.png
19_373963_215080,Sector 22,data/raw/imagery/19_373963_215080.png,data/processed/masks/19_373963_215080.png
19_373906_215153,General,data/raw/imagery/19_373906_215153.png,data/processed/masks/19_373906_215153.png
19_373971_215060,Sector 22,data/raw/imagery/19_373971_215060.png,data/processed/masks/19_373971_215060.png
19_373951_215075,Sector 22,data/raw/imagery/19_373951_215075.png,data/processed/masks/19_373951_215075.png
19_373959_215081,Sector 22,data/raw/imagery/19_373959_215081.png,data/processed/masks/19_373959_215081.png
19_373964_215062,Sector 22,data/raw/imagery/19_373964_215062.png,data/processed/masks/19_373964_215062.png
19_373971_215037,Sector 7-8,data/raw/imagery/19_373971_215037.png,data/processed/masks/19_373971_215037.png
19_373955_215074,Sector 22,data/raw/imagery/19_373955_215074.png,data/processed/masks/19_373955_215074.png
19_373995_215146,General,data/raw/imagery/19_373995_215146.png,data/processed/masks/19_373995_215146.png
19_373960_215035,Sector 7-8,data/raw/imagery/19_373960_215035.png,data/processed/masks/19_373960_215035.png
19_373967_215065,Sector 22,data/raw/imagery/19_373967_215065.png,data/processed/masks/19_373967_215065.png
19_373963_215068,Sector 22,data/raw/imagery/19_373963_215068.png,data/processed/masks/19_373963_215068.png
19_373986_215003,General,data/raw/imagery/19_373986_215003.png,data/processed/masks/19_373986_215003.png
19_373967_215032,Sector 7-8,data/raw/imagery/19_373967_215032.png,data/processed/masks/19_373967_215032.png
19_373967_215064,Sector 22,data/raw/imagery/19_373967_215064.png,data/processed/masks/19_373967_215064.png
19_373981_215048,Sector 7-8,data/raw/imagery/19_373981_215048.png,data/processed/masks/19_373981_215048.png
19_373971_215070,Sector 22,data/raw/imagery/19_373971_215070.png,data/processed/masks/19_373971_215070.png
19_374052_215074,General,data/raw/imagery/19_374052_215074.png,data/processed/masks/19_374052_215074.png
19_373951_215066,Sector 22,data/raw/imagery/19_373951_215066.png,data/processed/masks/19_373951_215066.png
19_373972_215074,Sector 22,data/raw/imagery/19_373972_215074.png,data/processed/masks/19_373972_215074.png
19_373980_215049,Sector 7-8,data/raw/imagery/19_373980_215049.png,data/processed/masks/19_373980_215049.png
19_373955_215064,Sector 22,data/raw/imagery/19_373955_215064.png,data/processed/masks/19_373955_215064.png
19_373976_215068,Sector 22,data/raw/imagery/19_373976_215068.png,data/processed/masks/19_373976_215068.png
19_373957_215080,Sector 22,data/raw/imagery/19_373957_215080.png,data/processed/masks/19_373957_215080.png
19_373986_215037,Sector 7-8,data/raw/imagery/19_373986_215037.png,data/processed/masks/19_373986_215037.png
19_373865_215144,General,data/raw/imagery/19_373865_215144.png,data/processed/masks/19_373865_215144.png
19_373962_215071,Sector 22,data/raw/imagery/19_373962_215071.png,data/processed/masks/19_373962_215071.png
19_373957_215069,Sector 22,data/raw/imagery/19_373957_215069.png,data/processed/masks/19_373957_215069.png
19_373969_215065,Sector 22,data/raw/imagery/19_373969_215065.png,data/processed/masks/19_373969_215065.png
19_373965_215042,Sector 7-8,data/raw/imagery/19_373965_215042.png,data/processed/masks/19_373965_215042.png
19_373981_215046,Sector 7-8,data/raw/imagery/19_373981_215046.png,data/processed/masks/19_373981_215046.png
19_373975_215051,Sector 7-8,data/raw/imagery/19_373975_215051.png,data/processed/masks/19_373975_215051.png
19_373973_215074,Sector 22,data/raw/imagery/19_373973_215074.png,data/processed/masks/19_373973_215074.png
19_373972_215084,Sector 22,data/raw/imagery/19_373972_215084.png,data/processed/masks/19_373972_215084.png
19_373953_215078,Sector 22,data/raw/imagery/19_373953_215078.png,data/processed/masks/19_373953_215078.png
19_373952_215061,Sector 22,data/raw/imagery/19_373952_215061.png,data/processed/masks/19_373952_215061.png
19_373974_215081,Sector 22,data/raw/imagery/19_373974_215081.png,data/processed/masks/19_373974_215081.png
19_373948_215084,Sector 22,data/raw/imagery/19_373948_215084.png,data/processed/masks/19_373948_215084.png
19_373971_215039,Sector 7-8,data/raw/imagery/19_373971_215039.png,data/processed/masks/19_373971_215039.png
19_373969_215036,Sector 7-8,data/raw/imagery/19_373969_215036.png,data/processed/masks/19_373969_215036.png
19_373962_215077,Sector 22,data/raw/imagery/19_373962_215077.png,data/processed/masks/19_373962_215077.png
19_373969_215042,Sector 7-8,data/raw/imagery/19_373969_215042.png,data/processed/masks/19_373969_215042.png
19_373873_215147,General,data/raw/imagery/19_373873_215147.png,data/processed/masks/19_373873_215147.png
19_373958_215059,Sector 22,data/raw/imagery/19_373958_215059.png,data/processed/masks/19_373958_215059.png
19_373968_215070,Sector 22,data/raw/imagery/19_373968_215070.png,data/processed/masks/19_373968_215070.png
19_373978_215047,Sector 7-8,data/raw/imagery/19_373978_215047.png,data/processed/masks/19_373978_215047.png
19_373985_215039,Sector 7-8,data/raw/imagery/19_373985_215039.png,data/processed/masks/19_373985_215039.png
19_373965_215060,Sector 22,data/raw/imagery/19_373965_215060.png,data/processed/masks/19_373965_215060.png
19_373979_215042,Sector 7-8,data/raw/imagery/19_373979_215042.png,data/processed/masks/19_373979_215042.png
19_373958_215028,Sector 7-8,data/raw/imagery/19_373958_215028.png,data/processed/masks/19_373958_215028.png
19_373960_215040,Sector 7-8,data/raw/imagery/19_373960_215040.png,data/processed/masks/19_373960_215040.png
19_373975_215036,Sector 7-8,data/raw/imagery/19_373975_215036.png,data/processed/masks/19_373975_215036.png
19_373953_215073,Sector 22,data/raw/imagery/19_373953_215073.png,data/processed/masks/19_373953_215073.png
19_373973_215033,Sector 7-8,data/raw/imagery/19_373973_215033.png,data/processed/masks/19_373973_215033.png
19_373953_215059,Sector 22,data/raw/imagery/19_373953_215059.png,data/processed/masks/19_373953_215059.png
19_373977_215052,Sector 7-8,data/raw/imagery/19_373977_215052.png,data/processed/masks/19_373977_215052.png
19_373977_215070,Sector 22,data/raw/imagery/19_373977_215070.png,data/processed/masks/19_373977_215070.png
19_373948_215078,Sector 22,data/raw/imagery/19_373948_215078.png,data/processed/masks/19_373948_215078.png
19_373975_215068,Sector 22,data/raw/imagery/19_373975_215068.png,data/processed/masks/19_373975_215068.png
19_373937_215141,General,data/raw/imagery/19_373937_215141.png,data/processed/masks/19_373937_215141.png
19_373981_215028,Sector 7-8,data/raw/imagery/19_373981_215028.png,data/processed/masks/19_373981_215028.png
19_373956_215070,Sector 22,data/raw/imagery/19_373956_215070.png,data/processed/masks/19_373956_215070.png
19_373967_215071,Sector 22,data/raw/imagery/19_373967_215071.png,data/processed/masks/19_373967_215071.png
19_373948_215070,Sector 22,data/raw/imagery/19_373948_215070.png,data/processed/masks/19_373948_215070.png
19_373960_215043,Sector 7-8,data/raw/imagery/19_373960_215043.png,data/processed/masks/19_373960_215043.png
19_373975_215063,Sector 22,data/raw/imagery/19_373975_215063.png,data/processed/masks/19_373975_215063.png
19_373951_215060,Sector 22,data/raw/imagery/19_373951_215060.png,data/processed/masks/19_373951_215060.png
19_373948_215060,Sector 22,data/raw/imagery/19_373948_215060.png,data/processed/masks/19_373948_215060.png
19_373980_215047,Sector 7-8,data/raw/imagery/19_373980_215047.png,data/processed/masks/19_373980_215047.png
19_374098_215123,General,data/raw/imagery/19_374098_215123.png,data/processed/masks/19_374098_215123.png
19_373970_215030,Sector 7-8,data/raw/imagery/19_373970_215030.png,data/processed/masks/19_373970_215030.png
19_373964_215070,Sector 22,data/raw/imagery/19_373964_215070.png,data/processed/masks/19_373964_215070.png
19_373960_215071,Sector 22,data/raw/imagery/19_373960_215071.png,data/processed/masks/19_373960_215071.png
19_373967_215079,Sector 22,data/raw/imagery/19_373967_215079.png,data/processed/masks/19_373967_215079.png
19_373952_215070,Sector 22,data/raw/imagery/19_373952_215070.png,data/processed/masks/19_373952_215070.png
19_373955_215078,Sector 22,data/raw/imagery/19_373955_215078.png,data/processed/masks/19_373955_215078.png
19_373978_215065,General,data/raw/imagery/19_373978_215065.png,data/processed/masks/19_373978_215065.png
19_373972_215063,Sector 22,data/raw/imagery/19_373972_215063.png,data/processed/masks/19_373972_215063.png
19_373954_215067,Sector 22,data/raw/imagery/19_373954_215067.png,data/processed/masks/19_373954_215067.png
19_373961_215076,Sector 22,data/raw/imagery/19_373961_215076.png,data/processed/masks/19_373961_215076.png
19_374016_215209,General,data/raw/imagery/19_374016_215209.png,data/processed/masks/19_374016_215209.png
19_373963_215084,Sector 22,data/raw/imagery/19_373963_215084.png,data/processed/masks/19_373963_215084.png
19_373949_215076,Sector 22,data/raw/imagery/19_373949_215076.png,data/processed/masks/19_373949_215076.png
19_373966_215031,Sector 7-8,data/raw/imagery/19_373966_215031.png,data/processed/masks/19_373966_215031.png
19_373983_215039,Sector 7-8,data/raw/imagery/19_373983_215039.png,data/processed/masks/19_373983_215039.png
19_373970_215042,Sector 7-8,data/raw/imagery/19_373970_215042.png,data/processed/masks/19_373970_215042.png
19_373969_215028,Sector 7-8,data/raw/imagery/19_373969_215028.png,data/processed/masks/19_373969_215028.png
19_373962_215067,Sector 22,data/raw/imagery/19_373962_215067.png,data/processed/masks/19_373962_215067.png
19_373965_215084,Sector 22,data/raw/imagery/19_373965_215084.png,data/processed/masks/19_373965_215084.png
19_373975_215042,Sector 7-8,data/raw/imagery/19_373975_215042.png,data/processed/masks/19_373975_215042.png
19_373980_215028,Sector 7-8,data/raw/imagery/19_373980_215028.png,data/processed/masks/19_373980_215028.png
19_373973_215029,Sector 7-8,data/raw/imagery/19_373973_215029.png,data/processed/masks/19_373973_215029.png
19_373983_215047,Sector 7-8,data/raw/imagery/19_373983_215047.png,data/processed/masks/19_373983_215047.png
19_373950_215059,Sector 22,data/raw/imagery/19_373950_215059.png,data/processed/masks/19_373950_215059.png
19_373970_215031,Sector 7-8,data/raw/imagery/19_373970_215031.png,data/processed/masks/19_373970_215031.png
19_373971_215030,Sector 7-8,data/raw/imagery/19_373971_215030.png,data/processed/masks/19_373971_215030.png
19_373949_215075,Sector 22,data/raw/imagery/19_373949_215075.png,data/processed/masks/19_373949_215075.png
19_373961_215060,Sector 22,data/raw/imagery/19_373961_215060.png,data/processed/masks/19_373961_215060.png
19_373968_215077,Sector 22,data/raw/imagery/19_373968_215077.png,data/processed/masks/19_373968_215077.png
19_373979_215031,Sector 7-8,data/raw/imagery/19_373979_215031.png,data/processed/masks/19_373979_215031.png
19_373974_215036,Sector 7-8,data/raw/imagery/19_373974_215036.png,data/processed/masks/19_373974_215036.png
19_373922_215085,General,data/raw/imagery/19_373922_215085.png,data/processed/masks/19_373922_215085.png
19_373965_215036,Sector 7-8,data/raw/imagery/19_373965_215036.png,data/processed/masks/19_373965_215036.png
19_373969_215084,Sector 22,data/raw/imagery/19_373969_215084.png,data/processed/masks/19_373969_215084.png
19_373971_215032,Sector 7-8,data/raw/imagery/19_373971_215032.png,data/processed/masks/19_373971_215032.png
19_373949_215078,Sector 22,data/raw/imagery/19_373949_215078.png,data/processed/masks/19_373949_215078.png
19_373966_215070,Sector 22,data/raw/imagery/19_373966_215070.png,data/processed/masks/19_373966_215070.png
19_373977_215049,Sector 7-8,data/raw/imagery/19_373977_215049.png,data/processed/masks/19_373977_215049.png
19_373966_215084,Sector 22,data/raw/imagery/19_373966_215084.png,data/processed/masks/19_373966_215084.png
19_373949_215064,Sector 22,data/raw/imagery/19_373949_215064.png,data/processed/masks/19_373949_215064.png
19_373966_215029,Sector 7-8,data/raw/imagery/19_373966_215029.png,data/processed/masks/19_373966_215029.png
19_373958_215073,Sector 22,data/raw/imagery/19_373958_215073.png,data/processed/masks/19_373958_215073.png
19_373955_215075,Sector 22,data/raw/imagery/19_373955_215075.png,data/processed/masks/19_373955_215075.png
19_373966_215069,Sector 22,data/raw/imagery/19_373966_215069.png,data/processed/masks/19_373966_215069.png
19_373970_215077,Sector 22,data/raw/imagery/19_373970_215077.png,data/processed/masks/19_373970_215077.png
19_373973_215076,Sector 22,data/raw/imagery/19_373973_215076.png,data/processed/masks/19_373973_215076.png
19_373970_215081,Sector 22,data/raw/imagery/19_373970_215081.png,data/processed/masks/19_373970_215081.png
19_373972_215028,Sector 7-8,data/raw/imagery/19_373972_215028.png,data/processed/masks/19_373972_215028.png
19_373908_215193,General,data/raw/imagery/19_373908_215193.png,data/processed/masks/19_373908_215193.png
19_373958_215038,Sector 7-8,data/raw/imagery/19_373958_215038.png,data/processed/masks/19_373958_215038.png
19_373980_215034,Sector 7-8,data/raw/imagery/19_373980_215034.png,data/processed/masks/19_373980_215034.png
19_373975_215038,Sector 7-8,data/raw/imagery/19_373975_215038.png,data/processed/masks/19_373975_215038.png
19_373972_215038,Sector 7-8,data/raw/imagery/19_373972_215038.png,data/processed/masks/19_373972_215038.png
19_373969_215070,Sector 22,data/raw/imagery/19_373969_215070.png,data/processed/masks/19_373969_215070.png
19_373952_215077,Sector 22,data/raw/imagery/19_373952_215077.png,data/processed/masks/19_373952_215077.png
19_373949_215061,Sector 22,data/raw/imagery/19_373949_215061.png,data/processed/masks/19_373949_215061.png
19_373853_215092,General,data/raw/imagery/19_373853_215092.png,data/processed/masks/19_373853_215092.png
19_373965_215070,Sector 22,data/raw/imagery/19_373965_215070.png,data/processed/masks/19_373965_215070.png
19_373975_215061,Sector 22,data/raw/imagery/19_373975_215061.png,data/processed/masks/19_373975_215061.png
19_373964_215042,Sector 7-8,data/raw/imagery/19_373964_215042.png,data/processed/masks/19_373964_215042.png
19_373912_215053,General,data/raw/imagery/19_373912_215053.png,data/processed/masks/19_373912_215053.png
19_373955_215070,Sector 22,data/raw/imagery/19_373955_215070.png,data/processed/masks/19_373955_215070.png
19_373984_215045,Sector 7-8,data/raw/imagery/19_373984_215045.png,data/processed/masks/19_373984_215045.png
19_373984_215031,Sector 7-8,data/raw/imagery/19_373984_215031.png,data/processed/masks/19_373984_215031.png
19_373960_215068,Sector 22,data/raw/imagery/19_373960_215068.png,data/processed/masks/19_373960_215068.png
19_373975_215060,Sector 22,data/raw/imagery/19_373975_215060.png,data/processed/masks/19_373975_215060.png
19_373971_215040,Sector 7-8,data/raw/imagery/19_373971_215040.png,data/processed/masks/19_373971_215040.png
19_373982_215045,Sector 7-8,data/raw/imagery/19_373982_215045.png,data/processed/masks/19_373982_215045.png
19_373957_215034,Sector 7-8,data/raw/imagery/19_373957_215034.png,data/processed/masks/19_373957_215034.png
19_373976_215078,Sector 22,data/raw/imagery/19_373976_215078.png,data/processed/masks/19_373976_215078.png
19_373957_215043,Sector 7-8,data/raw/imagery/19_373957_215043.png,data/processed/masks/19_373957_215043.png
19_373950_215082,Sector 22,data/raw/imagery/19_373950_215082.png,data/processed/masks/19_373950_215082.png
19_373964_215059,Sector 22,data/raw/imagery/19_373964_215059.png,data/processed/masks/19_373964_215059.png
19_373910_215081,General,data/raw/imagery/19_373910_215081.png,data/processed/masks/19_373910_215081.png
19_373977_215036,Sector 7-8,data/raw/imagery/19_373977_215036.png,data/processed/masks/19_373977_215036.png
19_373968_215063,Sector 22,data/raw/imagery/19_373968_215063.png,data/processed/masks/19_373968_215063.png
19_373971_215036,Sector 7-8,data/raw/imagery/19_373971_215036.png,data/processed/masks/19_373971_215036.png
19_373961_215043,Sector 7-8,data/raw/imagery/19_373961_215043.png,data/processed/masks/19_373961_215043.png
19_373974_215075,Sector 22,data/raw/imagery/19_373974_215075.png,data/processed/masks/19_373974_215075.png
19_373966_215067,Sector 22,data/raw/imagery/19_373966_215067.png,data/processed/masks/19_373966_215067.png
19_373959_215064,Sector 22,data/raw/imagery/19_373959_215064.png,data/processed/masks/19_373959_215064.png
19_373962_215066,Sector 22,data/raw/imagery/19_373962_215066.png,data/processed/masks/19_373962_215066.png
19_373957_215065,Sector 22,data/raw/imagery/19_373957_215065.png,data/processed/masks/19_373957_215065.png
19_373873_215071,General,data/raw/imagery/19_373873_215071.png,data/processed/masks/19_373873_215071.png
19_373967_215059,Sector 22,data/raw/imagery/19_373967_215059.png,data/processed/masks/19_373967_215059.png
19_373897_215033,General,data/raw/imagery/19_373897_215033.png,data/processed/masks/19_373897_215033.png
19_373972_215081,Sector 22,data/raw/imagery/19_373972_215081.png,data/processed/masks/19_373972_215081.png
19_373971_215028,Sector 7-8,data/raw/imagery/19_373971_215028.png,data/processed/masks/19_373971_215028.png
19_373982_215049,Sector 7-8,data/raw/imagery/19_373982_215049.png,data/processed/masks/19_373982_215049.png
19_373959_215072,Sector 22,data/raw/imagery/19_373959_215072.png,data/processed/masks/19_373959_215072.png
19_373973_215059,Sector 22,data/raw/imagery/19_373973_215059.png,data/processed/masks/19_373973_215059.png
19_373963_215059,Sector 22,data/raw/imagery/19_373963_215059.png,data/processed/masks/19_373963_215059.png
19_373969_215037,Sector 7-8,data/raw/imagery/19_373969_215037.png,data/processed/masks/19_373969_215037.png
19_373954_215077,Sector 22,data/raw/imagery/19_373954_215077.png,data/processed/masks/19_373954_215077.png
19_373969_215082,Sector 22,data/raw/imagery/19_373969_215082.png,data/processed/masks/19_373969_215082.png
19_373961_215078,Sector 22,data/raw/imagery/19_373961_215078.png,data/processed/masks/19_373961_215078.png
19_373951_215061,Sector 22,data/raw/imagery/19_373951_215061.png,data/processed/masks/19_373951_215061.png
19_373974_215065,Sector 22,data/raw/imagery/19_373974_215065.png,data/processed/masks/19_373974_215065.png
19_373971_215072,Sector 22,data/raw/imagery/19_373971_215072.png,data/processed/masks/19_373971_215072.png
19_373965_215076,Sector 22,data/raw/imagery/19_373965_215076.png,data/processed/masks/19_373965_215076.png
19_373967_215060,Sector 22,data/raw/imagery/19_373967_215060.png,data/processed/masks/19_373967_215060.png
19_373964_215040,Sector 7-8,data/raw/imagery/19_373964_215040.png,data/processed/masks/19_373964_215040.png
19_373995_215041,General,data/raw/imagery/19_373995_215041.png,data/processed/masks/19_373995_215041.png
19_373870_215123,General,data/raw/imagery/19_373870_215123.png,data/processed/masks/19_373870_215123.png
19_373950_215060,Sector 22,data/raw/imagery/19_373950_215060.png,data/processed/masks/19_373950_215060.png
19_373973_215067,Sector 22,data/raw/imagery/19_373973_215067.png,data/processed/masks/19_373973_215067.png
19_373974_215084,Sector 22,data/raw/imagery/19_373974_215084.png,data/processed/masks/19_373974_215084.png
19_374054_215129,General,data/raw/imagery/19_374054_215129.png,data/processed/masks/19_374054_215129.png
19_373952_215072,Sector 22,data/raw/imagery/19_373952_215072.png,data/processed/masks/19_373952_215072.png
19_373975_215041,Sector 7-8,data/raw/imagery/19_373975_215041.png,data/processed/masks/19_373975_215041.png
19_374044_215174,General,data/raw/imagery/19_374044_215174.png,data/processed/masks/19_374044_215174.png
19_373965_215041,Sector 7-8,data/raw/imagery/19_373965_215041.png,data/processed/masks/19_373965_215041.png
19_373952_215062,Sector 22,data/raw/imagery/19_373952_215062.png,data/processed/masks/19_373952_215062.png
19_373957_215031,Sector 7-8,data/raw/imagery/19_373957_215031.png,data/processed/masks/19_373957_215031.png
19_373962_215036,Sector 7-8,data/raw/imagery/19_373962_215036.png,data/processed/masks/19_373962_215036.png
19_373980_215035,Sector 7-8,data/raw/imagery/19_373980_215035.png,data/processed/masks/19_373980_215035.png
19_373978_215050,Sector 7-8,data/raw/imagery/19_373978_215050.png,data/processed/masks/19_373978_215050.png
19_373978_215032,Sector 7-8,data/raw/imagery/19_373978_215032.png,data/processed/masks/19_373978_215032.png
19_373962_215073,Sector 22,data/raw/imagery/19_373962_215073.png,data/processed/masks/19_373962_215073.png
19_373976_215084,Sector 22,data/raw/imagery/19_373976_215084.png,data/processed/masks/19_373976_215084.png
19_373961_215064,Sector 22,data/raw/imagery/19_373961_215064.png,data/processed/masks/19_373961_215064.png
19_373951_215064,Sector 22,data/raw/imagery/19_373951_215064.png,data/processed/masks/19_373951_215064.png
19_373870_215090,General,data/raw/imagery/19_373870_215090.png,data/processed/masks/19_373870_215090.png
19_373977_215030,Sector 7-8,data/raw/imagery/19_373977_215030.png,data/processed/masks/19_373977_215030.png
19_373963_215071,Sector 22,data/raw/imagery/19_373963_215071.png,data/processed/masks/19_373963_215071.png
19_373966_215072,Sector 22,data/raw/imagery/19_373966_215072.png,data/processed/masks/19_373966_215072.png
